Id,Year,Month,State,Illnesses
15912,2012,March,Ohio,2
15913,2012,March,Ohio,3
15914,2012,March,Ohio,12
15915,2012,March,Ohio,0
15916,2012,March,Oregon,6
15917,2012,March,Pennsylvania,25
15918,2012,March,Pennsylvania,14
15919,2012,March,Pennsylvania,55
15920,2012,March,Pennsylvania,14
15921,2012,March,Pennsylvania,25
15922,2012,March,"Puerto Rico",2
15923,2012,March,"Rhode Island",2
15924,2012,March,"South Carolina",11
15925,2012,March,Texas,10
15926,2012,March,Utah,2
15927,2012,March,Virginia,14
15928,2012,March,Washington,2
15929,2012,March,Wisconsin,6
15930,2012,March,Wisconsin,28
15931,2012,April,Alaska,4
15932,2012,April,Alaska,2
15933,2012,April,Arizona,3
15934,2012,April,Arizona,0
15935,2012,April,Arizona,2
15936,2012,April,Arizona,5
15937,2012,April,Arkansas,5
15938,2012,April,California,12
15939,2012,April,Colorado,0
15940,2012,April,Colorado,37
15941,2012,April,Colorado,8
15942,2012,April,Connecticut,4
15943,2012,April,Florida,6
15944,2012,April,Florida,123
15945,2012,April,Florida,0
15946,2012,April,Georgia,3
15947,2012,April,Hawaii,42
15948,2012,April,Illinois,0
15949,2012,April,Illinois,0
15950,2012,April,Illinois,11
15951,2012,April,Kansas,3
15952,2012,April,Kentucky,7
15953,2012,April,Kentucky,12
15954,2012,April,Louisiana,14
15955,2012,April,Louisiana,0
15956,2012,April,Maryland,3
15957,2012,April,Maryland,7
15958,2012,April,Maryland,4
15959,2012,April,Maryland,11
15960,2012,April,Maryland,10
15961,2012,April,Massachusetts,17
15962,2012,April,Massachusetts,2
15963,2012,April,Massachusetts,18
15964,2012,April,Massachusetts,3
15965,2012,April,Michigan,5
15966,2012,April,Michigan,108
15967,2012,April,Minnesota,0
15968,2012,April,Minnesota,8
15969,2012,April,Minnesota,4
15970,2012,April,Minnesota,8
15971,2012,April,Minnesota,25
15972,2012,April,Missouri,24
15973,2012,April,"New Jersey",7
15974,2012,April,"New York",3
15975,2012,April,"New York",13
15976,2012,April,"New York",26
15977,2012,April,"North Carolina",81
15978,2012,April,"North Dakota",14
15979,2012,April,Ohio,3
15980,2012,April,Ohio,0
15981,2012,April,Ohio,2
15982,2012,April,Ohio,20
15983,2012,April,Ohio,3
15984,2012,April,Ohio,6
15985,2012,April,Ohio,5
15986,2012,April,Oregon,16
15987,2012,April,Oregon,6
15988,2012,April,Oregon,14
15989,2012,April,"Puerto Rico",2
15990,2012,April,"South Carolina",10
15991,2012,April,Tennessee,3
15992,2012,April,Texas,30
15993,2012,April,Utah,35
15994,2012,April,Virginia,8
15995,2012,April,Virginia,5
15996,2012,April,Washington,2
15997,2012,April,"West Virginia",11
15998,2012,April,Wisconsin,7
15999,2012,April,Wisconsin,22
16000,2012,April,Wisconsin,46
16001,2012,April,Wisconsin,11
16002,2012,May,Arizona,7
16003,2012,May,Arizona,6
16004,2012,May,Arizona,2
16005,2012,May,Arizona,11
16006,2012,May,Arizona,3
16007,2012,May,Arizona,2
16008,2012,May,California,0
16009,2012,May,California,6
16010,2012,May,California,12
16011,2012,May,California,38
16012,2012,May,Colorado,33
16013,2012,May,Colorado,5
16014,2012,May,Connecticut,20
16015,2012,May,Connecticut,13
16016,2012,May,Florida,5
16017,2012,May,Florida,60
16018,2012,May,Florida,2
16019,2012,May,Florida,11
16020,2012,May,Georgia,20
16021,2012,May,Hawaii,6
16022,2012,May,Hawaii,63
16023,2012,May,Illinois,18
16024,2012,May,Illinois,13
16025,2012,May,Iowa,6
16026,2012,May,Kansas,14
16027,2012,May,Kansas,13
16028,2012,May,Maine,14
16029,2012,May,Maryland,0
16030,2012,May,Massachusetts,6
16031,2012,May,Michigan,3
16032,2012,May,Michigan,0
16033,2012,May,Minnesota,6
16034,2012,May,Minnesota,7
16035,2012,May,Montana,18
16036,2012,May,Multistate,0
16037,2012,May,"New Jersey",3
16038,2012,May,"New Jersey",2
16039,2012,May,"New York",15
16040,2012,May,"New York",0
16041,2012,May,"New York",7
16042,2012,May,Ohio,6
16043,2012,May,Ohio,4
16044,2012,May,Ohio,9
16045,2012,May,Ohio,3
16046,2012,May,Ohio,58
16047,2012,May,Ohio,2
16048,2012,May,Ohio,5
16049,2012,May,Ohio,70
16050,2012,May,Ohio,15
16051,2012,May,Ohio,8
16052,2012,May,Oklahoma,10
16053,2012,May,"Puerto Rico",11
16054,2012,May,"Rhode Island",2
16055,2012,May,"Rhode Island",2
16056,2012,May,"South Carolina",10
16057,2012,May,"South Carolina",17
16058,2012,May,"South Carolina",19
16059,2012,May,Tennessee,16
16060,2012,May,Texas,13
16061,2012,May,Utah,7
16062,2012,May,Virginia,0
16063,2012,May,Virginia,24
16064,2012,May,Wisconsin,6
16065,2012,May,Wisconsin,0
16066,2012,June,Alaska,24
16067,2012,June,Arizona,3
16068,2012,June,Arizona,3
16069,2012,June,Arizona,4
16070,2012,June,California,5
16071,2012,June,California,0
16072,2012,June,California,180
16073,2012,June,California,5
16074,2012,June,California,2
16075,2012,June,California,0
16076,2012,June,Colorado,15
16077,2012,June,Colorado,12
16078,2012,June,Connecticut,0
16079,2012,June,Florida,6
16080,2012,June,Florida,117
16081,2012,June,Florida,3
16082,2012,June,Florida,0
16083,2012,June,Florida,3
16084,2012,June,Illinois,18
16085,2012,June,Illinois,7
16086,2012,June,Illinois,0
16087,2012,June,Iowa,17
16088,2012,June,Iowa,5
16089,2012,June,Iowa,3
16090,2012,June,Massachusetts,9
16091,2012,June,Michigan,3
16092,2012,June,Michigan,0
16093,2012,June,Michigan,4
16094,2012,June,Michigan,2
16095,2012,June,Minnesota,8
16096,2012,June,Minnesota,11
16097,2012,June,Multistate,6
16098,2012,June,Multistate,51
16099,2012,June,Multistate,42
16100,2012,June,Multistate,134
16101,2012,June,Multistate,52
16102,2012,June,Nebraska,52
16103,2012,June,"New Jersey",25
16104,2012,June,"New Jersey",62
16105,2012,June,"New York",15
16106,2012,June,"New York",10
16107,2012,June,"New York",9
16108,2012,June,"New York",2
16109,2012,June,Ohio,0
16110,2012,June,Ohio,10
16111,2012,June,Ohio,15
16112,2012,June,Oklahoma,10
16113,2012,June,Oregon,3
16114,2012,June,Oregon,7
16115,2012,June,Pennsylvania,2
16116,2012,June,Pennsylvania,9
16117,2012,June,Pennsylvania,0
16118,2012,June,Pennsylvania,12
16119,2012,June,Pennsylvania,4
16120,2012,June,Pennsylvania,4
16121,2012,June,"Puerto Rico",21
16122,2012,June,"Puerto Rico",2
16123,2012,June,"Puerto Rico",6
16124,2012,June,"Rhode Island",4
16125,2012,June,"Rhode Island",5
16126,2012,June,Tennessee,15
16127,2012,June,Tennessee,12
16128,2012,June,Tennessee,48
16129,2012,June,Utah,12
16130,2012,June,Vermont,11
16131,2012,June,Washington,3
16132,2012,June,Washington,237
16133,2012,June,Washington,14
16134,2012,June,"West Virginia",31
16135,2012,June,Wyoming,18
16136,2012,July,Arizona,4
16137,2012,July,California,5
16138,2012,July,California,13
16139,2012,July,California,6
16140,2012,July,Colorado,60
16141,2012,July,Colorado,29
16142,2012,July,Colorado,4
16143,2012,July,Colorado,2
16144,2012,July,Florida,3
16145,2012,July,Florida,3
16146,2012,July,Florida,3
16147,2012,July,Georgia,5
16148,2012,July,Illinois,2
16149,2012,July,Illinois,0
16150,2012,July,Illinois,2
16151,2012,July,Iowa,4
16152,2012,July,Maryland,7
16153,2012,July,Massachusetts,2
16154,2012,July,Michigan,244
16155,2012,July,Minnesota,2
16156,2012,July,Minnesota,9
16157,2012,July,Minnesota,8
16158,2012,July,Missouri,0
16159,2012,July,Multistate,0
16160,2012,July,Multistate,16
16161,2012,July,Multistate,24
16162,2012,July,Multistate,19
16163,2012,July,Multistate,33
16164,2012,July,Multistate,0
16165,2012,July,Multistate,14
16166,2012,July,Nevada,18
16167,2012,July,"New Jersey",2
16168,2012,July,"New Jersey",14
16169,2012,July,"New Jersey",10
16170,2012,July,"New York",2
16171,2012,July,"New York",19
16172,2012,July,"New York",3
16173,2012,July,"New York",4
16174,2012,July,"North Dakota",66
16175,2012,July,Ohio,0
16176,2012,July,Ohio,77
16177,2012,July,Ohio,3
16178,2012,July,Ohio,24
16179,2012,July,Ohio,0
16180,2012,July,Oklahoma,35
16181,2012,July,Oregon,0
16182,2012,July,Pennsylvania,3
16183,2012,July,"Rhode Island",2
16184,2012,July,"Rhode Island",10
16185,2012,July,"South Dakota",32
16186,2012,July,Tennessee,27
16187,2012,July,Virginia,0
16188,2012,July,Washington,8
16189,2012,July,Wisconsin,7
16190,2012,August,Alabama,22
16191,2012,August,Alaska,0
16192,2012,August,Alaska,2
16193,2012,August,Arizona,5
16194,2012,August,Arizona,5
16195,2012,August,Arkansas,0
16196,2012,August,Arkansas,0
16197,2012,August,Arkansas,6
16198,2012,August,California,3
16199,2012,August,California,0
16200,2012,August,California,6
16201,2012,August,California,0
16202,2012,August,Colorado,2
16203,2012,August,Colorado,2
16204,2012,August,Connecticut,5
16205,2012,August,Florida,4
16206,2012,August,Florida,3
16207,2012,August,Illinois,17
16208,2012,August,Illinois,21
16209,2012,August,Illinois,4
16210,2012,August,Kansas,16
16211,2012,August,Louisiana,3
16212,2012,August,Maine,2
16213,2012,August,Maryland,6
16214,2012,August,Massachusetts,3
16215,2012,August,Michigan,2
16216,2012,August,Michigan,90
16217,2012,August,Michigan,8
16218,2012,August,Minnesota,10
16219,2012,August,Minnesota,5
16220,2012,August,Minnesota,8
16221,2012,August,Minnesota,24
16222,2012,August,Nebraska,21
16223,2012,August,"New York",22
16224,2012,August,Ohio,22
16225,2012,August,Ohio,10
16226,2012,August,Ohio,0
16227,2012,August,Ohio,4
16228,2012,August,Ohio,2
16229,2012,August,Ohio,4
16230,2012,August,Oregon,18
16231,2012,August,Pennsylvania,3
16232,2012,August,Tennessee,13
16233,2012,August,Texas,3
16234,2012,August,Texas,0
16235,2012,August,Washington,7
16236,2012,August,Washington,5
16237,2012,August,Washington,2
16238,2012,August,Washington,2
16239,2012,August,"West Virginia",11
16240,2012,September,Alabama,35
16241,2012,September,Arizona,12
16242,2012,September,Arizona,5
16243,2012,September,California,2
16244,2012,September,California,14
16245,2012,September,California,4
16246,2012,September,California,7
16247,2012,September,California,5
16248,2012,September,California,10
16249,2012,September,Florida,5
16250,2012,September,Florida,4
16251,2012,September,Florida,2
16252,2012,September,Georgia,19
16253,2012,September,Hawaii,16
16254,2012,September,Illinois,4
16255,2012,September,Illinois,16
16256,2012,September,Illinois,0
16257,2012,September,Illinois,0
16258,2012,September,Illinois,17
16259,2012,September,Kansas,8
16260,2012,September,Kansas,32
16261,2012,September,Kentucky,3
16262,2012,September,Maryland,9
16263,2012,September,Maryland,2
16264,2012,September,Michigan,3
16265,2012,September,Minnesota,2
16266,2012,September,Minnesota,13
16267,2012,September,Minnesota,14
16268,2012,September,Minnesota,2
16269,2012,September,Minnesota,9
16270,2012,September,"New York",6
16271,2012,September,"New York",11
16272,2012,September,"North Dakota",3
16273,2012,September,"North Dakota",0
16274,2012,September,Ohio,4
16275,2012,September,Ohio,37
16276,2012,September,Ohio,11
16277,2012,September,Ohio,7
16278,2012,September,Ohio,4
16279,2012,September,Ohio,2
16280,2012,September,Ohio,3
16281,2012,September,Oregon,25
16282,2012,September,Oregon,7
16283,2012,September,Oregon,7
16284,2012,September,Pennsylvania,9
16285,2012,September,"South Carolina",20
16286,2012,September,Texas,36
16287,2012,September,Washington,7
16288,2012,September,Washington,121
16289,2012,September,Wisconsin,33
16290,2012,October,Alaska,16
16291,2012,October,California,5
16292,2012,October,California,0
16293,2012,October,California,25
16294,2012,October,California,2
16295,2012,October,California,0
16296,2012,October,California,8
16297,2012,October,California,8
16298,2012,October,Colorado,3
16299,2012,October,Connecticut,6
16300,2012,October,Connecticut,13
16301,2012,October,Florida,2
16302,2012,October,Florida,4
16303,2012,October,Florida,2
16304,2012,October,Florida,3
16305,2012,October,Florida,4
16306,2012,October,Florida,43
16307,2012,October,Georgia,4
16308,2012,October,Hawaii,16
16309,2012,October,Illinois,0
16310,2012,October,Illinois,11
16311,2012,October,Illinois,2
16312,2012,October,Illinois,0
16313,2012,October,Illinois,12
16314,2012,October,Illinois,0
16315,2012,October,Kansas,7
16316,2012,October,Kentucky,37
16317,2012,October,Louisiana,27
16318,2012,October,Louisiana,7
16319,2012,October,Michigan,6
16320,2012,October,Michigan,5
16321,2012,October,Michigan,3
16322,2012,October,Minnesota,2
16323,2012,October,Minnesota,4
16324,2012,October,Minnesota,19
16325,2012,October,Minnesota,12
16326,2012,October,Minnesota,0
16327,2012,October,Missouri,20
16328,2012,October,Montana,39
16329,2012,October,Multistate,33
16330,2012,October,Multistate,16
16331,2012,October,Multistate,2
16332,2012,October,"New Hampshire",22
16333,2012,October,"New Jersey",3
16334,2012,October,"New Jersey",3
16335,2012,October,"New Mexico",17
16336,2012,October,"New York",7
16337,2012,October,Ohio,14
16338,2012,October,Ohio,47
16339,2012,October,Ohio,2
16340,2012,October,Ohio,2
16341,2012,October,Ohio,4
16342,2012,October,Oklahoma,12
16343,2012,October,Oklahoma,8
16344,2012,October,Oregon,9
16345,2012,October,Oregon,4
16346,2012,October,Oregon,52
16347,2012,October,Oregon,7
16348,2012,October,"Puerto Rico",5
16349,2012,October,"Puerto Rico",3
16350,2012,October,"Puerto Rico",0
16351,2012,October,"South Carolina",33
16352,2012,October,Tennessee,27
16353,2012,October,Texas,4
16354,2012,October,Texas,2
16355,2012,October,Texas,91
16356,2012,October,Texas,7
16357,2012,October,Texas,7
16358,2012,October,Virginia,0
16359,2012,October,Virginia,15
16360,2012,October,Virginia,9
16361,2012,October,Washington,4
16362,2012,October,Wisconsin,17
16363,2012,November,Arizona,3
16364,2012,November,Arizona,8
16365,2012,November,California,4
16366,2012,November,California,9
16367,2012,November,California,17
16368,2012,November,California,6
16369,2012,November,California,7
16370,2012,November,California,7
16371,2012,November,California,18
16372,2012,November,California,5
16373,2012,November,California,12
16374,2012,November,California,3
16375,2012,November,California,8
16376,2012,November,California,5
16377,2012,November,California,6
16378,2012,November,California,6
16379,2012,November,California,7
16380,2012,November,California,7
16381,2012,November,California,4
16382,2012,November,Colorado,20
16383,2012,November,Colorado,15
16384,2012,November,Colorado,2
16385,2012,November,Colorado,23
16386,2012,November,Colorado,5
16387,2012,November,Colorado,4
16388,2012,November,Colorado,12
16389,2012,November,Connecticut,3
16390,2012,November,Connecticut,66
16391,2012,November,Florida,25
16392,2012,November,Florida,21
16393,2012,November,Florida,13
16394,2012,November,Florida,6
16395,2012,November,Florida,4
16396,2012,November,Florida,2
16397,2012,November,Georgia,3
16398,2012,November,Illinois,15
16399,2012,November,Illinois,0
16400,2012,November,Illinois,22
16401,2012,November,Illinois,20
16402,2012,November,Illinois,7
16403,2012,November,Kansas,22
16404,2012,November,Kansas,12
16405,2012,November,Kansas,3
16406,2012,November,Kansas,37
16407,2012,November,Kansas,2
16408,2012,November,Kentucky,10
16409,2012,November,Maryland,3
16410,2012,November,Massachusetts,8
16411,2012,November,Michigan,0
16412,2012,November,Minnesota,0
16413,2012,November,Minnesota,22
16414,2012,November,Minnesota,50
16415,2012,November,Minnesota,2
16416,2012,November,Multistate,10
16417,2012,November,"New Hampshire",7
16418,2012,November,"New York",0
16419,2012,November,Ohio,5
16420,2012,November,Ohio,7
16421,2012,November,Ohio,2
16422,2012,November,Ohio,20
16423,2012,November,Ohio,28
16424,2012,November,Ohio,9
16425,2012,November,Ohio,22
16426,2012,November,Ohio,2
16427,2012,November,Oregon,8
16428,2012,November,Oregon,8
16429,2012,November,Pennsylvania,12
16430,2012,November,Pennsylvania,61
16431,2012,November,Pennsylvania,10
16432,2012,November,Pennsylvania,3
16433,2012,November,"Puerto Rico",2
16434,2012,November,"Puerto Rico",7
16435,2012,November,"Rhode Island",2
16436,2012,November,Texas,3
16437,2012,November,Virginia,0
16438,2012,November,Virginia,6
16439,2012,November,Washington,8
16440,2012,November,Washington,5
16441,2012,November,Washington,4
16442,2012,November,"West Virginia",25
16443,2012,November,Wisconsin,18
16444,2012,November,Wisconsin,0
16445,2012,November,Wyoming,282
16446,2012,December,Arizona,14
16447,2012,December,Arizona,3
16448,2012,December,Arizona,21
16449,2012,December,Arkansas,4
16450,2012,December,Arkansas,8
16451,2012,December,California,16
16452,2012,December,California,4
16453,2012,December,California,10
16454,2012,December,California,7
16455,2012,December,California,8
16456,2012,December,California,2
16457,2012,December,Colorado,35
16458,2012,December,Colorado,32
16459,2012,December,Colorado,9
16460,2012,December,Colorado,27
16461,2012,December,Connecticut,8
16462,2012,December,Connecticut,4
16463,2012,December,Florida,4
16464,2012,December,Florida,3
16465,2012,December,Georgia,31
16466,2012,December,Idaho,28
16467,2012,December,Illinois,25
16468,2012,December,Illinois,26
16469,2012,December,Illinois,10
16470,2012,December,Illinois,4
16471,2012,December,Iowa,2
16472,2012,December,Kansas,5
16473,2012,December,Kansas,2
16474,2012,December,Kansas,2
16475,2012,December,Louisiana,12
16476,2012,December,Maryland,4
16477,2012,December,Maryland,15
16478,2012,December,Massachusetts,3
16479,2012,December,Michigan,0
16480,2012,December,Michigan,14
16481,2012,December,Michigan,4
16482,2012,December,Michigan,17
16483,2012,December,Minnesota,38
16484,2012,December,Minnesota,4
16485,2012,December,Minnesota,14
16486,2012,December,Minnesota,3
16487,2012,December,Minnesota,23
16488,2012,December,Minnesota,19
16489,2012,December,Multistate,14
16490,2012,December,Multistate,22
16491,2012,December,Multistate,35
16492,2012,December,Multistate,15
16493,2012,December,"New Jersey",0
16494,2012,December,"New York",11
16495,2012,December,"New York",2
16496,2012,December,"New York",2
16497,2012,December,"New York",7
16498,2012,December,"New York",5
16499,2012,December,"New York",7
16500,2012,December,"North Carolina",9
16501,2012,December,Ohio,26
16502,2012,December,Ohio,49
16503,2012,December,Ohio,7
16504,2012,December,Ohio,4
16505,2012,December,Oklahoma,22
16506,2012,December,Oregon,125
16507,2012,December,Oregon,3
16508,2012,December,Oregon,6
16509,2012,December,Pennsylvania,3
16510,2012,December,Pennsylvania,7
16511,2012,December,"Puerto Rico",2
16512,2012,December,"South Carolina",3
16513,2012,December,Tennessee,11
16514,2012,December,Tennessee,43
16515,2012,December,Tennessee,5
16516,2012,December,Tennessee,3
16517,2012,December,Texas,7
16518,2012,December,Texas,143
16519,2012,December,Texas,9
16520,2012,December,Texas,7
16521,2012,December,Texas,58
16522,2012,December,Texas,58
16523,2012,December,Virginia,0
16524,2012,December,Washington,2
16525,2012,December,Wisconsin,14
16526,2012,December,Wisconsin,17
16527,2013,January,Alabama,36
16528,2013,January,Alaska,29
16529,2013,January,Arizona,4
16530,2013,January,Arizona,5
16531,2013,January,California,35
16532,2013,January,California,47
16533,2013,January,Colorado,0
16534,2013,January,Colorado,2
16535,2013,January,Colorado,0
16536,2013,January,Connecticut,0
16537,2013,January,Florida,4
16538,2013,January,Florida,0
16539,2013,January,Florida,2
16540,2013,January,Georgia,10
16541,2013,January,Georgia,0
16542,2013,January,Georgia,2
16543,2013,January,Hawaii,3
16544,2013,January,Hawaii,3
16545,2013,January,Illinois,10
16546,2013,January,Illinois,0
16547,2013,January,Indiana,10
16548,2013,January,Iowa,15
16549,2013,January,Maryland,19
16550,2013,January,Maryland,16
16551,2013,January,Maryland,8
16552,2013,January,Michigan,8
16553,2013,January,Michigan,0
16554,2013,January,Minnesota,3
16555,2013,January,Minnesota,12
16556,2013,January,Montana,3
16557,2013,January,Montana,29
16558,2013,January,Multistate,84
16559,2013,January,Multistate,8
16560,2013,January,"New Mexico",13
16561,2013,January,"New York",3
16562,2013,January,"New York",14
16563,2013,January,"New York",5
16564,2013,January,"New York",4
16565,2013,January,"North Dakota",4
16566,2013,January,Ohio,33
16567,2013,January,Ohio,5
16568,2013,January,Ohio,50
16569,2013,January,Ohio,0
16570,2013,January,Oregon,22
16571,2013,January,Pennsylvania,2
16572,2013,January,"Rhode Island",3
16573,2013,January,Tennessee,6
16574,2013,January,Washington,14
16575,2013,January,Washington,4
16576,2013,January,Wisconsin,12
16577,2013,January,Wisconsin,3
16578,2013,January,Wisconsin,15
16579,2013,February,Arizona,2
16580,2013,February,Arizona,63
16581,2013,February,Arizona,135
16582,2013,February,California,14
16583,2013,February,California,45
16584,2013,February,California,3
16585,2013,February,California,9
16586,2013,February,Colorado,0
16587,2013,February,Florida,4
16588,2013,February,Georgia,3
16589,2013,February,Georgia,55
16590,2013,February,Hawaii,8
16591,2013,February,Illinois,30
16592,2013,February,Illinois,9
16593,2013,February,Illinois,52
16594,2013,February,Illinois,0
16595,2013,February,Illinois,25
16596,2013,February,Illinois,8
16597,2013,February,Illinois,12
16598,2013,February,Illinois,9
16599,2013,February,Indiana,2
16600,2013,February,Kansas,8
16601,2013,February,Kansas,2
16602,2013,February,Louisiana,7
16603,2013,February,Michigan,2
16604,2013,February,Michigan,2
16605,2013,February,Michigan,12
16606,2013,February,Minnesota,0
16607,2013,February,Minnesota,2
16608,2013,February,Multistate,0
16609,2013,February,Nebraska,7
16610,2013,February,"New Mexico",31
16611,2013,February,"New York",2
16612,2013,February,"New York",6
16613,2013,February,"New York",4
16614,2013,February,"New York",21
16615,2013,February,"New York",3
16616,2013,February,"New York",10
16617,2013,February,"North Carolina",9
16618,2013,February,Ohio,4
16619,2013,February,Ohio,5
16620,2013,February,Ohio,66
16621,2013,February,Ohio,3
16622,2013,February,Ohio,18
16623,2013,February,Ohio,0
16624,2013,February,Ohio,2
16625,2013,February,Ohio,23
16626,2013,February,Ohio,2
16627,2013,February,Ohio,25
16628,2013,February,Ohio,4
16629,2013,February,Ohio,9
16630,2013,February,Ohio,2
16631,2013,February,Oklahoma,8
16632,2013,February,Oklahoma,22
16633,2013,February,Oregon,0
16634,2013,February,Oregon,11
16635,2013,February,"Puerto Rico",4
16636,2013,February,Tennessee,2
16637,2013,February,Virginia,42
16638,2013,February,Washington,5
16639,2013,February,Washington,37
16640,2013,February,Washington,6
16641,2013,February,Washington,2
16642,2013,February,Washington,3
16643,2013,February,Wisconsin,16
16644,2013,March,Arizona,16
16645,2013,March,California,6
16646,2013,March,California,2
16647,2013,March,California,5
16648,2013,March,California,43
16649,2013,March,California,10
16650,2013,March,California,5
16651,2013,March,Colorado,8
16652,2013,March,Colorado,3
16653,2013,March,Colorado,32
16654,2013,March,Colorado,4
16655,2013,March,Connecticut,20
16656,2013,March,Connecticut,9
16657,2013,March,Florida,7
16658,2013,March,Florida,2
16659,2013,March,Georgia,4
16660,2013,March,Georgia,5
16661,2013,March,Georgia,7
16662,2013,March,Georgia,22
16663,2013,March,Illinois,21
16664,2013,March,Iowa,3
16665,2013,March,Iowa,0
16666,2013,March,Maryland,8
16667,2013,March,Maryland,12
16668,2013,March,Maryland,48
16669,2013,March,Maryland,17
16670,2013,March,Michigan,6
16671,2013,March,Michigan,0
16672,2013,March,Michigan,4
16673,2013,March,Michigan,13
16674,2013,March,Michigan,6
16675,2013,March,Minnesota,0
16676,2013,March,Minnesota,22
16677,2013,March,Minnesota,5
16678,2013,March,Minnesota,5
16679,2013,March,Minnesota,26
16680,2013,March,Montana,0
16681,2013,March,Montana,3
16682,2013,March,Multistate,0
16683,2013,March,Multistate,157
16684,2013,March,Multistate,634
16685,2013,March,Nebraska,64
16686,2013,March,"New Jersey",8
16687,2013,March,"New York",2
16688,2013,March,"New York",0
16689,2013,March,"New York",6
16690,2013,March,"New York",34
16691,2013,March,"New York",6
16692,2013,March,"New York",9
16693,2013,March,"New York",5
16694,2013,March,"North Carolina",27
16695,2013,March,"North Carolina",6
16696,2013,March,Ohio,34
16697,2013,March,Ohio,17
16698,2013,March,Ohio,3
16699,2013,March,Ohio,6
16700,2013,March,Oklahoma,20
16701,2013,March,Oregon,38
16702,2013,March,Oregon,16
16703,2013,March,Oregon,17
16704,2013,March,Oregon,2
16705,2013,March,Oregon,4
16706,2013,March,Pennsylvania,40
16707,2013,March,Pennsylvania,30
16708,2013,March,"Puerto Rico",7
16709,2013,March,"Puerto Rico",4
16710,2013,March,"Puerto Rico",2
16711,2013,March,"Puerto Rico",2
16712,2013,March,"Rhode Island",7
16713,2013,March,"Rhode Island",21
16714,2013,March,"South Carolina",62
16715,2013,March,"South Carolina",10
16716,2013,March,Tennessee,12
16717,2013,March,Tennessee,14
16718,2013,March,Tennessee,0
16719,2013,March,Texas,10
16720,2013,March,Texas,2
16721,2013,March,Texas,20
16722,2013,March,Virginia,14
16723,2013,March,Washington,72
16724,2013,March,Washington,6
16725,2013,March,Washington,12
16726,2013,March,Wisconsin,22
16727,2013,March,Wisconsin,33
16728,2013,March,Wisconsin,26
16729,2013,March,Wisconsin,3
16730,2013,March,Wisconsin,27
16731,2013,April,Alaska,6
16732,2013,April,Arizona,4
16733,2013,April,Arizona,4
16734,2013,April,California,2
16735,2013,April,California,2
16736,2013,April,California,6
16737,2013,April,California,6
16738,2013,April,California,37
16739,2013,April,Colorado,16
16740,2013,April,Colorado,16
16741,2013,April,Colorado,32
16742,2013,April,Connecticut,28
16743,2013,April,Connecticut,28
16744,2013,April,Connecticut,2
16745,2013,April,Florida,8
16746,2013,April,Florida,8
16747,2013,April,Florida,2
16748,2013,April,Florida,3
16749,2013,April,Florida,55
16750,2013,April,Georgia,3
16751,2013,April,Georgia,2
16752,2013,April,Idaho,3
16753,2013,April,Illinois,58
16754,2013,April,Illinois,0
16755,2013,April,Illinois,9
16756,2013,April,Illinois,3
16757,2013,April,Indiana,0
16758,2013,April,Kansas,26
16759,2013,April,Kansas,2
16760,2013,April,Louisiana,10
16761,2013,April,Maryland,3
16762,2013,April,Maryland,19
16763,2013,April,Michigan,0
16764,2013,April,Michigan,0
16765,2013,April,Michigan,9
16766,2013,April,Michigan,20
16767,2013,April,Minnesota,12
16768,2013,April,Minnesota,28
16769,2013,April,Minnesota,15
16770,2013,April,Minnesota,7
16771,2013,April,Minnesota,0
16772,2013,April,Missouri,0
16773,2013,April,Multistate,14
16774,2013,April,Multistate,39
16775,2013,April,Multistate,26
16776,2013,April,Nevada,333
16777,2013,April,"New Hampshire",34
16778,2013,April,"New Mexico",17
16779,2013,April,"New Mexico",30
16780,2013,April,"New Mexico",10
16781,2013,April,"New York",20
16782,2013,April,"North Carolina",0
16783,2013,April,"North Carolina",14
16784,2013,April,Ohio,2
16785,2013,April,Ohio,3
16786,2013,April,Oregon,8
16787,2013,April,Oregon,7
16788,2013,April,Pennsylvania,35
16789,2013,April,Pennsylvania,2
16790,2013,April,Pennsylvania,8
16791,2013,April,Pennsylvania,18
16792,2013,April,"Puerto Rico",26
16793,2013,April,"Puerto Rico",4
16794,2013,April,"Rhode Island",3
16795,2013,April,"South Carolina",17
16796,2013,April,Texas,32
16797,2013,April,Vermont,6
16798,2013,April,Virginia,18
16799,2013,April,Washington,10
16800,2013,April,Wisconsin,5
16801,2013,May,Alaska,5
16802,2013,May,Arizona,2
16803,2013,May,Arizona,3
16804,2013,May,Arizona,2
16805,2013,May,Arizona,4
16806,2013,May,Arkansas,3
16807,2013,May,Arkansas,36
16808,2013,May,California,6
16809,2013,May,California,9
16810,2013,May,California,5
16811,2013,May,California,27
16812,2013,May,California,2
16813,2013,May,California,35
16814,2013,May,California,3
16815,2013,May,California,31
16816,2013,May,California,12
16817,2013,May,California,0
16818,2013,May,Colorado,0
16819,2013,May,Colorado,8
16820,2013,May,Colorado,6
16821,2013,May,Colorado,2
16822,2013,May,Florida,4
16823,2013,May,Florida,36
16824,2013,May,Florida,2
16825,2013,May,Georgia,19
16826,2013,May,Hawaii,2
16827,2013,May,Illinois,8
16828,2013,May,Illinois,6
16829,2013,May,Illinois,13
16830,2013,May,Illinois,6
16831,2013,May,Illinois,8
16832,2013,May,Illinois,51
16833,2013,May,Illinois,10
16834,2013,May,Kansas,3
16835,2013,May,Louisiana,40
16836,2013,May,Louisiana,15
